"No.","Time","Source","Destination","Protocol","Length","Info"
"15774","230.257939","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15775","230.279651","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15776","230.286104","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15777","230.500916","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15778","230.507412","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15779","230.909850","13.107.42.14","100.64.11.41","TLSv1.2","100","Application Data"
"15780","230.910130","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15781","230.912052","100.64.11.41","13.107.42.14","TLSv1.2","96","Application Data"
"15782","230.912090","100.64.11.41","13.107.42.14","TLSv1.2","96","Application Data"
"15783","230.917222","13.107.42.14","100.64.11.41","TCP","56","443  >  60911 [ACK] Seq=737 Ack=1303 Win=16384 Len=0"
"15784","230.917222","13.107.42.14","100.64.11.41","TCP","56","443  >  60911 [ACK] Seq=737 Ack=1345 Win=16384 Len=0"
"15785","230.917222","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15786","231.558068","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15787","231.563436","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15788","231.732066","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15789","231.738954","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15790","231.858593","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15791","231.864237","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15792","232.136317","100.64.7.129","224.0.0.251","MDNS","83","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"15793","232.137083","100.64.7.129","224.0.0.251","MDNS","313","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"15794","232.137264","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","103","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"15795","232.138089","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","333","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"15796","233.204969","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A 8f457300-137f-406c-b39a-cdb7bd7d8d5d.local, ""QM"" question"
"15797","233.205700","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A 8f457300-137f-406c-b39a-cdb7bd7d8d5d.local, ""QM"" question"
"15798","233.236388","100.64.7.208","224.0.0.251","MDNS","102","Standard query 0x0000 A 608066b6-22e1-4499-9f94-b059d3320cf2.local, ""QM"" question"
"15799","233.236790","fe80::18b7:f637:9481:9354","ff02::fb","MDNS","122","Standard query 0x0000 A 608066b6-22e1-4499-9f94-b059d3320cf2.local, ""QM"" question"
"15800","233.345582","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15801","233.350685","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15802","233.448862","172.217.14.106","100.64.11.41","UDP","201","443  >  63588 Len=159"
"15803","233.455549","100.64.11.41","172.217.14.106","UDP","75","63588  >  443 Len=33"
"15804","233.661016","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15805","233.666053","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15806","233.866966","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15807","233.877140","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15808","234.074879","100.64.11.41","142.250.68.78","HTTP","102","GET /generate_204 HTTP/1.1 "
"15809","234.076956","100.64.11.41","142.250.68.78","HTTP","102","GET /generate_204 HTTP/1.1 "
"15810","234.080010","142.250.68.78","100.64.11.41","HTTP","181","HTTP/1.1 204 No Content "
"15811","234.088411","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15812","234.095224","142.250.68.78","100.64.11.41","HTTP","181","HTTP/1.1 204 No Content "
"15813","234.095224","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15814","234.120279","100.64.11.41","142.250.68.78","TCP","54","60997  >  80 [ACK] Seq=193 Ack=509 Win=510 Len=0"
"15815","234.150144","100.64.11.41","142.250.68.78","TCP","54","60996  >  80 [ACK] Seq=193 Ack=509 Win=510 Len=0"
"15816","234.222843","52.108.0.40","100.64.11.41","TLSv1.2","87","Application Data"
"15817","234.275240","100.64.11.41","52.108.0.40","TCP","54","61021  >  443 [ACK] Seq=4671 Ack=9108 Win=131840 Len=0"
"15818","234.306243","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15819","234.311223","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15820","234.511931","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15821","234.518227","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15822","234.715920","100.64.10.240","224.0.0.251","MDNS","181","Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
"15823","234.715920","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","201","Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
"15824","234.718968","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15825","234.723958","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15826","235.016907","100.64.10.240","224.0.0.251","MDNS","181","Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
"15827","235.016907","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","201","Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
"15828","235.125593","100.64.10.240","224.0.0.251","MDNS","282","Standard query response 0x0000 PTR _hap._tcp.local PTR, cache flush Meross Smart Plug.local PTR, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15829","235.125593","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","302","Standard query response 0x0000 PTR _hap._tcp.local PTR, cache flush Meross Smart Plug.local PTR, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15830","235.130412","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15831","235.135424","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15832","235.226014","100.64.10.240","224.0.0.251","MDNS","181","Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
"15833","235.226014","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","201","Standard query 0x0000 ANY MSS110-ed09._hap._tcp.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question ANY Meross Smart Plug.local, ""QM"" question SRV 0 0 49223 Meross Smart Plug.local A 100.64.10.240 AAAA fe80::4ae1:e9ff:fec8:ed09"
"15834","235.530624","100.64.10.240","224.0.0.251","MDNS","305","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local"
"15835","235.530624","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","325","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local"
"15836","235.936525","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15837","235.941384","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15838","236.140612","100.64.10.240","224.0.0.251","MDNS","500","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15839","236.140612","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","520","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15840","236.141255","100.64.7.129","224.0.0.251","MDNS","83","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"15841","236.141255","100.64.7.129","224.0.0.251","MDNS","313","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"15842","236.142202","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","103","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"15843","236.142202","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","333","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"15844","236.553879","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15845","236.560070","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15846","237.298825","172.217.12.142","100.64.11.41","UDP","79","443  >  52859 Len=37"
"15847","237.313781","100.64.11.41","172.217.12.142","UDP","75","52859  >  443 Len=33"
"15848","237.503892","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15849","237.509530","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15850","237.549947","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15851","237.555626","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15852","237.724164","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15853","237.729216","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15854","237.768186","100.64.7.129","100.64.15.255","UDP","86","57621  >  57621 Len=44"
"15855","237.929904","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15856","237.934821","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15857","238.150955","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15858","238.170884","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15859","238.197710","100.64.10.240","224.0.0.251","MDNS","500","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15860","238.197710","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","520","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15861","238.371999","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15862","238.377427","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15863","238.592284","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15864","238.598496","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15865","239.004220","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15866","239.009472","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15867","239.702258","52.108.0.40","100.64.11.41","TLSv1.2","87","Application Data"
"15868","239.746205","100.64.11.41","52.108.0.40","TCP","54","61028  >  443 [ACK] Seq=4024 Ack=6373 Win=131840 Len=0"
"15869","239.824319","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15870","239.829886","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15871","240.268380","172.217.12.142","100.64.11.41","UDP","79","443  >  52859 Len=37"
"15872","240.284053","100.64.11.41","172.217.12.142","UDP","75","52859  >  443 Len=33"
"15873","240.473754","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15874","240.482376","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15875","240.695271","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15876","240.700564","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15877","240.758049","100.64.11.41","172.217.14.106","UDP","71","63588  >  443 Len=29"
"15878","240.764455","172.217.14.106","100.64.11.41","UDP","67","443  >  63588 Len=25"
"15879","240.915818","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15880","240.920853","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15881","241.136608","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15882","241.141856","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15883","241.231475","172.217.12.142","100.64.11.41","UDP","181","443  >  52859 Len=139"
"15884","241.240070","100.64.11.41","172.217.12.142","UDP","75","52859  >  443 Len=33"
"15885","241.244609","100.64.11.41","162.159.61.3","QUIC","295","Protected Payload (KP0), DCID=01390675eaf82ee2603b6c75a5f83f47bcc51cf5"
"15886","241.244757","100.64.11.41","162.159.61.3","QUIC","295","Protected Payload (KP0), DCID=01390675eaf82ee2603b6c75a5f83f47bcc51cf5"
"15887","241.263680","162.159.61.3","100.64.11.41","QUIC","66","Protected Payload (KP0)"
"15888","241.264665","162.159.61.3","100.64.11.41","QUIC","624","Protected Payload (KP0)"
"15889","241.265119","162.159.61.3","100.64.11.41","QUIC","624","Protected Payload (KP0)"
"15890","241.265295","100.64.11.41","162.159.61.3","QUIC","86","Protected Payload (KP0), DCID=01390675eaf82ee2603b6c75a5f83f47bcc51cf5"
"15891","241.265986","100.64.11.41","142.250.68.42","QUIC","1292","Initial, DCID=2c27f126b8a8569e, PKN: 1, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING, PADDING"
"15892","241.266230","100.64.11.41","142.250.68.42","QUIC","122","0-RTT, DCID=2c27f126b8a8569e"
"15893","241.277226","142.250.68.42","100.64.11.41","QUIC","1292","Handshake, SCID=ec27f126b8a8569e"
"15894","241.277357","142.250.68.42","100.64.11.41","QUIC","844","Protected Payload (KP0)"
"15895","241.277573","100.64.11.41","142.250.68.42","QUIC","120","Handshake, DCID=ec27f126b8a8569e"
"15896","241.277673","142.250.68.42","100.64.11.41","QUIC","244","Protected Payload (KP0)"
"15897","241.277680","100.64.11.41","142.250.68.42","QUIC","73","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15898","241.277984","100.64.11.41","142.250.68.42","QUIC","1288","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15899","241.278018","100.64.11.41","142.250.68.42","QUIC","1246","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15900","241.281576","142.250.68.42","100.64.11.41","QUIC","168","Protected Payload (KP0)"
"15901","241.282030","142.250.68.42","100.64.11.41","QUIC","67","Protected Payload (KP0)"
"15902","241.282616","142.250.68.42","100.64.11.41","QUIC","71","Protected Payload (KP0)"
"15903","241.282792","100.64.11.41","142.250.68.42","QUIC","74","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15904","241.357601","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15905","241.363403","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15906","241.387508","142.250.68.42","100.64.11.41","QUIC","1288","Protected Payload (KP0)"
"15907","241.387733","142.250.68.42","100.64.11.41","QUIC","120","Protected Payload (KP0)"
"15908","241.387797","100.64.11.41","142.250.68.42","QUIC","77","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15909","241.387971","142.250.68.42","100.64.11.41","QUIC","83","Protected Payload (KP0)"
"15910","241.388748","100.64.11.41","142.250.68.42","QUIC","73","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15911","241.394437","100.64.11.41","142.250.68.42","QUIC","463","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15912","241.398867","142.250.68.42","100.64.11.41","QUIC","69","Protected Payload (KP0)"
"15913","241.430902","142.250.68.42","100.64.11.41","QUIC","64","Protected Payload (KP0)"
"15914","241.431090","100.64.11.41","142.250.68.42","QUIC","75","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15915","241.511186","142.250.68.42","100.64.11.41","QUIC","1087","Protected Payload (KP0)"
"15916","241.511440","100.64.11.41","142.250.68.42","QUIC","79","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15917","241.511637","142.250.68.42","100.64.11.41","QUIC","271","Protected Payload (KP0)"
"15918","241.512288","100.64.11.41","142.250.68.42","QUIC","75","Protected Payload (KP0), DCID=ec27f126b8a8569e"
"15919","241.541861","142.250.68.42","100.64.11.41","QUIC","66","Protected Payload (KP0)"
"15920","241.578529","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15921","241.583961","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15922","241.705308","100.64.11.41","157.240.11.53","TLSv1.2","124","Application Data"
"15923","241.710073","157.240.11.53","100.64.11.41","TCP","56","443  >  60940 [ACK] Seq=3793 Ack=2587 Win=377 Len=0"
"15924","241.765007","157.240.11.53","100.64.11.41","TLSv1.2","126","Application Data"
"15925","241.799579","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15926","241.807321","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15927","241.815483","100.64.11.41","157.240.11.53","TCP","54","60940  >  443 [ACK] Seq=2587 Ack=3865 Win=511 Len=0"
"15928","242.021032","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15929","242.026288","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15930","242.227497","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15931","242.233185","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15932","242.283728","100.64.10.240","224.0.0.251","MDNS","500","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15933","242.294287","fe80::4ae1:e9ff:fec8:ed09","ff02::fb","MDNS","520","Standard query response 0x0000 SRV, cache flush 0 0 49223 Meross Smart Plug.local TXT, cache flush PTR _hap._tcp.local PTR MSS110-ed09._hap._tcp.local A, cache flush 100.64.10.240 PTR, cache flush Meross Smart Plug.local AAAA, cache flush fe80::4ae1:e9ff:fec8:ed09 PTR, cache flush Meross Smart Plug.local NSEC, cache flush MSS110-ed09._hap._tcp.local NSEC, cache flush Meross Smart Plug.local NSEC, cache flush 240.10.64.100.in-addr.arpa NSEC, cache flush 9.0.D.E.8.C.E.F.F.F.9.E.1.E.A.4.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa"
"15934","242.445742","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15935","242.450759","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15936","242.857204","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15937","242.862635","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15938","242.967788","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15939","242.974811","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15940","243.676493","100.64.11.41","172.217.12.142","UDP","71","52859  >  443 Len=29"
"15941","243.683366","172.217.12.142","100.64.11.41","UDP","68","443  >  52859 Len=26"
"15942","243.743007","100.64.7.129","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"15943","243.743866","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"15944","243.963241","142.250.189.14","100.64.11.41","UDP","78","443  >  65191 Len=36"
"15945","243.963345","142.250.189.14","100.64.11.41","UDP","76","443  >  65191 Len=34"
"15946","243.965914","100.64.11.41","142.250.189.14","UDP","75","65191  >  443 Len=33"
"15947","243.966246","100.64.11.41","142.250.189.14","UDP","738","65191  >  443 Len=696"
"15948","243.971490","142.250.189.14","100.64.11.41","UDP","72","443  >  65191 Len=30"
"15949","243.976640","100.64.11.41","142.250.189.14","UDP","75","65191  >  443 Len=33"
"15950","244.089096","142.250.189.14","100.64.11.41","UDP","1020","443  >  65191 Len=978"
"15951","244.089512","100.64.11.41","142.250.189.14","UDP","79","65191  >  443 Len=37"
"15952","244.092491","142.250.189.14","100.64.11.41","UDP","101","443  >  65191 Len=59"
"15953","244.096606","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15954","244.096835","100.64.11.41","142.250.189.14","UDP","74","65191  >  443 Len=32"
"15955","244.135642","100.64.7.129","224.0.0.251","MDNS","83","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"15956","244.136475","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","103","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"15957","244.138476","100.64.7.129","224.0.0.251","MDNS","313","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"15958","244.139327","fe80::ebc5:38a:f461:6598","ff02::fb","MDNS","333","Standard query response 0x0000 PTR crumbBandit::DESKTOP-KMECRIE._oculusal_sp._tcp.local SRV 0 0 49790 DESKTOP-KMECRIE.local TXT A 100.64.7.129 AAAA fe80::ebc5:38a:f461:6598"
"15959","244.167164","100.64.7.129","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"15960","244.308200","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15961","244.313617","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15962","244.513985","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15963","244.523652","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15964","244.721997","100.64.11.41","52.73.117.23","TCP","66","61046  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"15965","244.736593","100.64.11.41","142.250.189.14","UDP","71","65191  >  443 Len=29"
"15966","244.742373","142.250.189.14","100.64.11.41","UDP","68","443  >  65191 Len=26"
"15967","244.784786","52.73.117.23","100.64.11.41","TCP","66","80  >  61046 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
"15968","244.784840","100.64.11.41","52.73.117.23","TCP","54","61046  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"15969","244.785095","100.64.11.41","52.73.117.23","HTTP","209","GET /fpoll?id=EJbG3oO7djedDzUh4EjzAv&b=0ea9351c HTTP/1.1 "
"15970","244.799390","100.64.11.41","40.83.240.146","TLSv1.2","96","Application Data"
"15971","244.811540","40.83.240.146","100.64.11.41","TLSv1.2","227","Application Data"
"15972","244.847778","52.73.117.23","100.64.11.41","TCP","56","80  >  61046 [ACK] Seq=1 Ack=156 Win=30336 Len=0"
"15973","244.847778","52.73.117.23","100.64.11.41","HTTP","225","HTTP/1.1 200 OK "
"15974","244.848236","100.64.11.41","52.73.117.23","TCP","54","61046  >  80 [FIN, ACK] Seq=156 Ack=172 Win=131072 Len=0"
