No.,Time,Source,Destination,Protocol,Length,Info
723,35.475774,13.107.42.16,100.64.11.41,TCP,56,"443  >  61652 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
724,35.730995,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.0.148? Tell 100.64.0.160
725,35.742978,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
726,35.752647,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
727,35.764733,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.14.198? Tell 100.64.0.160
728,36.167972,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
729,36.199218,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
730,36.461502,100.64.11.41,51.116.246.105,TCP,66,61681  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
731,36.563809,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
732,36.570665,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
733,36.633279,51.116.246.105,100.64.11.41,TCP,66,"443  >  61681 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
734,36.633389,100.64.11.41,51.116.246.105,TCP,54,61681  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
735,36.633772,100.64.11.41,51.116.246.105,TLSv1.2,284,Client Hello (SNI=teams.events.data.microsoft.com)
736,36.859223,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.14.198? Tell 100.64.0.160
737,36.859223,51.116.246.105,100.64.11.41,TCP,1514,443  >  61681 [ACK] Seq=1 Ack=231 Win=4194304 Len=1460 [TCP segment of a reassembled PDU]
738,36.859223,51.116.246.105,100.64.11.41,TCP,1514,[TCP Previous segment not captured] 443  >  61681 [ACK] Seq=2921 Ack=231 Win=4194304 Len=1460 [TCP segment of a reassembled PDU]
739,36.859223,51.116.246.105,100.64.11.41,TCP,1514,[TCP Out-Of-Order] 443  >  61681 [ACK] Seq=1461 Ack=231 Win=4194304 Len=1460 [TCP segment of a reassembled PDU]
740,36.859223,51.116.246.105,100.64.11.41,TCP,459,"[TCP Previous segment not captured] 443  >  61681 [PSH, ACK] Seq=5841 Ack=231 Win=4194304 Len=405 [TCP segment of a reassembled PDU]"
741,36.859223,51.116.246.105,100.64.11.41,TCP,1514,[TCP Out-Of-Order] 443  >  61681 [ACK] Seq=4381 Ack=231 Win=4194304 Len=1460
742,36.85941,100.64.11.41,51.116.246.105,TCP,66,61681  >  443 [ACK] Seq=231 Ack=1461 Win=262144 Len=0 SLE=2921 SRE=4381
743,36.859494,100.64.11.41,51.116.246.105,TCP,54,61681  >  443 [ACK] Seq=231 Ack=4381 Win=262144 Len=0
744,36.859526,100.64.11.41,51.116.246.105,TCP,66,[TCP Dup ACK 743#1] 61681  >  443 [ACK] Seq=231 Ack=4381 Win=262144 Len=0 SLE=5841 SRE=6246
745,36.85956,100.64.11.41,51.116.246.105,TCP,54,61681  >  443 [ACK] Seq=231 Ack=6246 Win=262144 Len=0
746,36.875317,100.64.11.41,51.116.246.105,TLSv1.2,212,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
747,37.065022,51.116.246.105,100.64.11.41,TLSv1.2,105,"Change Cipher Spec, Encrypted Handshake Message"
748,37.065101,100.64.11.41,51.116.246.105,TCP,54,61681  >  443 [ACK] Seq=389 Ack=6297 Win=261888 Len=0
749,37.066078,100.64.11.41,51.116.246.105,TLSv1.2,913,Application Data
750,37.066175,100.64.11.41,51.116.246.105,TLSv1.2,606,Application Data
751,37.268412,51.116.246.105,100.64.11.41,TCP,56,443  >  61681 [ACK] Seq=6297 Ack=1800 Win=4194560 Len=0
752,37.268412,51.116.246.105,100.64.11.41,TLSv1.2,507,Application Data
753,37.268497,100.64.11.41,51.116.246.105,TCP,54,61681  >  443 [ACK] Seq=1800 Ack=6750 Win=261632 Len=0
754,37.809847,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
755,37.841915,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
756,37.881218,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.14.198? Tell 100.64.0.160
757,38.171268,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
758,38.179985,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
759,38.692421,100.64.11.41,31.13.70.49,TLSv1.2,124,Application Data
760,38.696153,100.64.11.41,142.250.72.163,QUIC,1292,"Initial, DCID=8cd8279deb53e95e, PKN: 1, PADDING, CRYPTO, PING, PING, PADDING, CRYPTO, PING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PING, PADDING, CRYPTO, PING, CRYPTO"
761,38.696589,100.64.11.41,142.250.72.163,QUIC,117,"0-RTT, DCID=8cd8279deb53e95e"
762,38.697178,100.64.11.41,142.250.72.163,QUIC,818,"0-RTT, DCID=8cd8279deb53e95e"
763,38.699346,31.13.70.49,100.64.11.41,TCP,56,443  >  61113 [ACK] Seq=137 Ack=709 Win=533 Len=0
764,38.708782,100.64.13.221,224.0.0.251,IGMPv2,56,Membership Report group 224.0.0.251
765,38.708782,142.250.72.163,100.64.11.41,QUIC,1292,"Handshake, SCID=ecd8279deb53e95e"
766,38.709133,142.250.72.163,100.64.11.41,QUIC,853,Protected Payload (KP0)
767,38.70948,100.64.11.41,142.250.72.163,QUIC,120,"Handshake, DCID=ecd8279deb53e95e"
768,38.709637,100.64.11.41,142.250.72.163,QUIC,73,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
769,38.709666,142.250.72.163,100.64.11.41,QUIC,183,Protected Payload (KP0)
770,38.709666,142.250.72.163,100.64.11.41,QUIC,66,Protected Payload (KP0)
771,38.7103,142.250.72.163,100.64.11.41,QUIC,64,Protected Payload (KP0)
772,38.710519,100.64.11.41,142.250.72.163,QUIC,73,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
773,38.713784,142.250.72.163,100.64.11.41,QUIC,162,Protected Payload (KP0)
774,38.716166,142.250.72.163,100.64.11.41,QUIC,559,Protected Payload (KP0)
775,38.716477,142.250.72.163,100.64.11.41,QUIC,64,Protected Payload (KP0)
776,38.716554,100.64.11.41,142.250.72.163,QUIC,77,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
777,38.721165,142.250.72.163,100.64.11.41,QUIC,67,Protected Payload (KP0)
778,38.750113,142.250.72.163,100.64.11.41,QUIC,64,Protected Payload (KP0)
779,38.750467,100.64.11.41,142.250.72.163,QUIC,75,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
780,38.751724,31.13.70.49,100.64.11.41,TLSv1.2,126,Application Data
781,38.802377,100.64.11.41,31.13.70.49,TCP,54,61113  >  443 [ACK] Seq=709 Ack=209 Win=514 Len=0
782,38.803211,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.14.198? Tell 100.64.0.160
783,38.905777,100.64.13.221,224.0.0.251,MDNS,124,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
784,38.905777,fe80::1c41:545:29b0:8624,ff02::fb,MDNS,144,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
785,39.315369,142.250.68.10,100.64.11.41,UDP,202,443  >  60346 Len=160
786,39.315369,142.250.68.10,100.64.11.41,UDP,66,443  >  60346 Len=24
787,39.316733,100.64.11.41,142.250.68.10,UDP,75,60346  >  443 Len=33
788,39.347224,100.64.11.41,142.250.72.170,QUIC,287,"Protected Payload (KP0), DCID=eae497877f5e69b8"
789,39.35217,142.250.72.170,100.64.11.41,QUIC,69,Protected Payload (KP0)
790,39.372211,142.250.72.170,100.64.11.41,QUIC,109,Protected Payload (KP0)
791,39.37257,100.64.11.41,142.250.72.170,QUIC,77,"Protected Payload (KP0), DCID=eae497877f5e69b8"
792,39.372766,142.250.72.170,100.64.11.41,QUIC,63,Protected Payload (KP0)
793,39.375168,100.64.11.41,142.250.72.170,QUIC,585,"Protected Payload (KP0), DCID=e097826d925bf3d7"
794,39.380004,142.250.72.170,100.64.11.41,QUIC,69,Protected Payload (KP0)
795,39.401052,142.250.72.170,100.64.11.41,QUIC,127,Protected Payload (KP0)
796,39.401478,100.64.11.41,142.250.72.170,QUIC,77,"Protected Payload (KP0), DCID=e097826d925bf3d7"
797,39.401683,100.64.11.41,142.250.72.170,QUIC,74,"Protected Payload (KP0), DCID=eae497877f5e69b8"
798,39.402554,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
799,39.43241,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
800,39.633057,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
801,39.665286,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
802,39.699712,100.64.11.41,142.250.72.163,QUIC,159,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
803,39.704476,142.250.72.163,100.64.11.41,QUIC,69,Protected Payload (KP0)
804,39.711021,142.250.72.163,100.64.11.41,QUIC,182,Protected Payload (KP0)
805,39.711387,100.64.11.41,142.250.72.163,QUIC,77,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
806,39.711388,142.250.72.163,100.64.11.41,QUIC,64,Protected Payload (KP0)
807,39.741796,142.250.72.163,100.64.11.41,QUIC,66,Protected Payload (KP0)
808,39.742322,100.64.11.41,142.250.72.163,QUIC,73,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
809,39.744132,142.250.72.163,100.64.11.41,QUIC,64,Protected Payload (KP0)
810,39.744363,100.64.11.41,142.250.72.163,QUIC,75,"Protected Payload (KP0), DCID=ecd8279deb53e95e"
811,39.8372,ae:26:30:f1:0f:3f,Broadcast,ARP,60,Who has 100.64.14.198? Tell 100.64.0.160
812,39.8372,100.64.13.221,224.0.0.251,MDNS,223,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Davidâ\200\231s iphone._rdlink._tcp.local PTR Vanessaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Alexiaâ\200\231s iPad._companion-link._tcp.local"
813,39.8372,fe80::1c41:545:29b0:8624,ff02::fb,MDNS,243,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Davidâ\200\231s iphone._rdlink._tcp.local PTR Vanessaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Alexiaâ\200\231s iPad._companion-link._tcp.local"
814,39.868548,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
815,39.899996,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
816,40.107052,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
817,40.139106,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
818,40.343357,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
819,40.375116,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
820,40.580675,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
821,40.612185,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
822,40.816202,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
823,40.848463,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
824,41.256294,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
825,41.288115,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
826,41.382906,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
827,41.389719,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
828,42.080269,142.250.189.14,100.64.11.41,UDP,78,443  >  61794 Len=36
829,42.080269,142.250.189.14,100.64.11.41,UDP,78,443  >  61794 Len=36
830,42.080704,100.64.11.41,142.250.189.14,UDP,76,61794  >  443 Len=34
831,42.091541,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
832,42.1221,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
833,42.295286,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
834,42.303108,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
835,42.514592,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
836,42.522695,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
837,42.736218,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
838,42.746827,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
839,42.899403,100.64.13.221,224.0.0.251,MDNS,223,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Davidâ\200\231s iphone._rdlink._tcp.local PTR Vanessaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Alexiaâ\200\231s iPad._companion-link._tcp.local"
840,42.899403,fe80::1c41:545:29b0:8624,ff02::fb,MDNS,243,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Davidâ\200\231s iphone._rdlink._tcp.local PTR Vanessaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Alexiaâ\200\231s iPad._companion-link._tcp.local"
841,42.958275,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
842,42.969934,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
843,43.177069,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
844,43.192281,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
845,43.398649,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
846,43.408352,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
847,43.729812,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
848,43.761494,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
849,43.809822,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
850,43.824218,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
851,44.129229,52.113.194.132,100.64.11.41,TCP,56,"443  >  61654 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
852,44.231683,100.64.14.112,224.0.0.251,MDNS,86,"Standard query 0x484b PTR 235.0.168.192.in-addr.arpa, ""QM"" question"
853,44.231683,100.64.14.112,224.0.0.251,MDNS,86,"Standard query 0x484c PTR 235.0.168.192.in-addr.arpa, ""QM"" question"
854,44.231683,100.64.14.112,224.0.0.251,MDNS,86,"Standard query 0x484d PTR 210.0.168.192.in-addr.arpa, ""QM"" question"
855,44.231683,100.64.14.112,224.0.0.251,MDNS,86,"Standard query 0x484e PTR 210.0.168.192.in-addr.arpa, ""QM"" question"
856,44.627739,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
857,44.635264,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
858,44.80164,100.64.11.41,52.123.190.0,TLSv1.2,112,Application Data
859,44.879015,52.123.190.0,100.64.11.41,TLSv1.2,101,Application Data
860,44.926151,100.64.11.41,52.123.190.0,TCP,54,60761  >  443 [ACK] Seq=921 Ack=270 Win=515 Len=0
861,45.635004,100.64.11.41,20.96.88.162,TCP,54,"61672  >  443 [FIN, ACK] Seq=2 Ack=1 Win=512 Len=0"
862,45.635135,100.64.11.41,20.96.88.162,TCP,54,"61672  >  443 [RST, ACK] Seq=3 Ack=1 Win=0 Len=0"
863,45.635895,100.64.11.41,1.1.1.1,DNS,70,Standard query 0x24bd A dns.google
864,45.636291,100.64.11.41,1.1.1.1,DNS,70,Standard query 0x5887 HTTPS dns.google
865,45.643116,1.1.1.1,100.64.11.41,DNS,146,Standard query response 0x5887 HTTPS dns.google SOA ns1.zdns.google
866,45.64349,1.1.1.1,100.64.11.41,DNS,102,Standard query response 0x24bd A dns.google A 8.8.4.4 A 8.8.8.8
867,45.645197,100.64.11.41,8.8.4.4,QUIC,1292,"Initial, DCID=1361762425b69571, PKN: 1, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PING"
868,45.645686,100.64.11.41,8.8.4.4,QUIC,124,"0-RTT, DCID=1361762425b69571"
869,45.646096,100.64.11.41,8.8.4.4,QUIC,289,"0-RTT, DCID=1361762425b69571"
870,45.646373,100.64.11.41,8.8.4.4,QUIC,256,"0-RTT, DCID=1361762425b69571"
871,45.658341,8.8.4.4,100.64.11.41,QUIC,1292,"Handshake, SCID=f361762425b69571"
872,45.658717,8.8.4.4,100.64.11.41,QUIC,846,Protected Payload (KP0)
873,45.659136,8.8.4.4,100.64.11.41,QUIC,66,Protected Payload (KP0)
874,45.659439,100.64.11.41,8.8.4.4,QUIC,121,"Handshake, DCID=f361762425b69571"
875,45.659625,8.8.4.4,100.64.11.41,QUIC,180,Protected Payload (KP0)
876,45.659676,100.64.11.41,8.8.4.4,QUIC,73,"Protected Payload (KP0), DCID=f361762425b69571"
877,45.660286,8.8.4.4,100.64.11.41,QUIC,550,Protected Payload (KP0)
878,45.660557,100.64.11.41,8.8.4.4,QUIC,73,"Protected Payload (KP0), DCID=f361762425b69571"
879,45.660926,8.8.4.4,100.64.11.41,QUIC,64,Protected Payload (KP0)
880,45.664006,8.8.4.4,100.64.11.41,QUIC,162,Protected Payload (KP0)
881,45.664226,100.64.11.41,8.8.4.4,QUIC,73,"Protected Payload (KP0), DCID=f361762425b69571"
882,45.664478,8.8.4.4,100.64.11.41,QUIC,766,Protected Payload (KP0)
883,45.664925,100.64.11.41,8.8.4.4,QUIC,78,"Protected Payload (KP0), DCID=f361762425b69571"
884,45.665874,100.64.11.41,20.96.88.162,TCP,66,61682  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
885,45.668929,8.8.4.4,100.64.11.41,QUIC,67,Protected Payload (KP0)
886,45.703424,20.96.88.162,100.64.11.41,TCP,56,443  >  61672 [ACK] Seq=1 Ack=3 Win=1317 Len=0
887,45.732051,20.96.88.162,100.64.11.41,TCP,66,"443  >  61682 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1440 SACK_PERM WS=128"
888,45.732153,100.64.11.41,20.96.88.162,TCP,54,61682  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0
889,45.732982,100.64.11.41,20.96.88.162,TLSv1.2,794,Client Hello (SNI=k.clarity.ms)
890,45.804564,20.96.88.162,100.64.11.41,TCP,56,443  >  61682 [ACK] Seq=1 Ack=741 Win=64128 Len=0
891,45.804564,20.96.88.162,100.64.11.41,TLSv1.2,1514,Server Hello
892,45.804564,20.96.88.162,100.64.11.41,TCP,1514,"443  >  61682 [PSH, ACK] Seq=1461 Ack=741 Win=64128 Len=1460 [TCP segment of a reassembled PDU]"
893,45.804564,20.96.88.162,100.64.11.41,TCP,1230,"443  >  61682 [PSH, ACK] Seq=2921 Ack=741 Win=64128 Len=1176 [TCP segment of a reassembled PDU]"
894,45.804564,20.96.88.162,100.64.11.41,TLSv1.2,1173,"Certificate, Server Key Exchange, Server Hello Done"
895,45.804697,100.64.11.41,20.96.88.162,TCP,54,61682  >  443 [ACK] Seq=741 Ack=5216 Win=132352 Len=0
896,45.805758,100.64.11.41,20.96.88.162,TLSv1.2,147,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
897,45.806175,100.64.11.41,20.96.88.162,TLSv1.2,818,Application Data
898,45.872637,20.96.88.162,100.64.11.41,TCP,56,443  >  61682 [ACK] Seq=5216 Ack=1598 Win=64128 Len=0
899,45.872637,20.96.88.162,100.64.11.41,TLSv1.2,328,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
900,45.882734,20.96.88.162,100.64.11.41,TLSv1.2,376,Application Data
901,45.882785,100.64.11.41,20.96.88.162,TCP,54,61682  >  443 [ACK] Seq=1598 Ack=5812 Win=131840 Len=0
902,46.243996,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
903,46.251705,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
904,46.970274,100.64.11.41,142.250.72.170,QUIC,71,"Protected Payload (KP0), DCID=e097826d925bf3d7"
905,47.001553,142.250.72.170,100.64.11.41,QUIC,66,Protected Payload (KP0)
906,48.430326,31.13.70.49,100.64.11.41,TCP,1446,443  >  61113 [ACK] Seq=209 Ack=709 Win=533 Len=1392 [TCP segment of a reassembled PDU]
907,48.430326,31.13.70.49,100.64.11.41,TLSv1.2,826,"Application Data, Application Data"
908,48.430417,100.64.11.41,31.13.70.49,TCP,54,61113  >  443 [ACK] Seq=709 Ack=2373 Win=516 Len=0
909,48.717647,100.64.11.41,52.73.117.23,TCP,66,61683  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
910,48.782472,52.73.117.23,100.64.11.41,TCP,66,"80  >  61683 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=128"
911,48.782608,100.64.11.41,52.73.117.23,TCP,54,61683  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0
912,48.783436,100.64.11.41,52.73.117.23,HTTP,209,GET /fpoll?id=EJbG3oO7djedDzUh4EjzAv&b=8fad32f8 HTTP/1.1 
913,48.81278,100.64.11.41,31.13.70.49,TLSv1.2,140,Application Data
914,48.818162,31.13.70.49,100.64.11.41,TCP,56,443  >  61113 [ACK] Seq=2373 Ack=795 Win=533 Len=0
915,48.848249,52.73.117.23,100.64.11.41,TCP,56,80  >  61683 [ACK] Seq=1 Ack=156 Win=30336 Len=0
916,48.848249,52.73.117.23,100.64.11.41,HTTP,225,HTTP/1.1 200 OK 
917,48.849751,100.64.11.41,52.73.117.23,TCP,54,"61683  >  80 [FIN, ACK] Seq=156 Ack=172 Win=131072 Len=0"
918,48.914697,52.73.117.23,100.64.11.41,TCP,56,"80  >  61683 [FIN, ACK] Seq=172 Ack=157 Win=30336 Len=0"
919,48.914769,100.64.11.41,52.73.117.23,TCP,54,61683  >  80 [ACK] Seq=157 Ack=173 Win=131072 Len=0
920,49.043305,SeikoEpson_f1:b4:d0,Broadcast,ARP,60,ARP Announcement for 100.64.10.175
921,49.466176,100.64.11.41,142.250.189.14,UDP,71,61794  >  443 Len=29
922,49.473785,142.250.189.14,100.64.11.41,UDP,67,443  >  61794 Len=25
923,49.863701,13.107.42.14,100.64.11.41,TLSv1.2,100,Application Data
924,49.875444,100.64.11.41,13.107.42.14,TLSv1.2,96,Application Data
925,49.875605,100.64.11.41,13.107.42.14,TLSv1.2,96,Application Data
926,49.880996,13.107.42.14,100.64.11.41,TCP,56,443  >  60977 [ACK] Seq=367 Ack=6412 Win=16384 Len=0
927,49.880996,13.107.42.14,100.64.11.41,TCP,56,443  >  60977 [ACK] Seq=367 Ack=6454 Win=16384 Len=0
928,51.790122,100.64.11.41,8.8.4.4,QUIC,255,"Protected Payload (KP0), DCID=f361762425b69571"
929,51.790434,100.64.11.41,8.8.4.4,QUIC,251,"Protected Payload (KP0), DCID=f361762425b69571"
930,51.790625,100.64.11.41,18.154.144.7,TLSv1.2,138,Application Data
931,51.790745,100.64.11.41,18.154.144.7,TLSv1.2,93,Application Data
932,51.790807,100.64.11.41,18.154.144.7,TLSv1.2,200,Application Data
933,51.793202,20.96.88.162,100.64.11.41,TCP,56,"[TCP Previous segment not captured] 443  >  61682 [FIN, ACK] Seq=5843 Ack=1598 Win=64128 Len=0"
934,51.793202,20.96.88.162,100.64.11.41,TCP,85,"[TCP Out-Of-Order] 443  >  61682 [PSH, ACK] Seq=5812 Ack=1598 Win=64128 Len=31"
935,51.793246,100.64.11.41,20.96.88.162,TCP,54,[TCP Dup ACK 901#1] 61682  >  443 [ACK] Seq=1598 Ack=5812 Win=131840 Len=0
936,51.793324,100.64.11.41,20.96.88.162,TCP,54,61682  >  443 [ACK] Seq=1598 Ack=5844 Win=131840 Len=0
937,51.797726,18.154.144.7,100.64.11.41,TCP,56,443  >  61671 [ACK] Seq=947 Ack=389 Win=145 Len=0
938,51.797726,8.8.4.4,100.64.11.41,QUIC,71,Protected Payload (KP0)
939,51.797726,18.154.144.7,100.64.11.41,TCP,56,443  >  61671 [ACK] Seq=947 Ack=428 Win=145 Len=0
940,51.797726,18.154.144.7,100.64.11.41,TCP,56,443  >  61671 [ACK] Seq=947 Ack=574 Win=151 Len=0
941,51.797726,18.154.144.7,100.64.11.41,TLSv1.2,93,Application Data
942,51.797726,8.8.4.4,100.64.11.41,QUIC,71,Protected Payload (KP0)
943,51.797726,8.8.4.4,100.64.11.41,QUIC,621,Protected Payload (KP0)
944,51.797977,8.8.4.4,100.64.11.41,QUIC,64,Protected Payload (KP0)
945,51.798136,100.64.11.41,8.8.4.4,QUIC,73,"Protected Payload (KP0), DCID=f361762425b69571"
946,51.798338,100.64.11.41,8.8.4.4,QUIC,77,"Protected Payload (KP0), DCID=f361762425b69571"
947,51.808103,8.8.4.4,100.64.11.41,QUIC,577,Protected Payload (KP0)
948,51.808423,100.64.11.41,8.8.4.4,QUIC,77,"Protected Payload (KP0), DCID=f361762425b69571"
949,51.808472,8.8.4.4,100.64.11.41,QUIC,64,Protected Payload (KP0)
950,51.837835,8.8.4.4,100.64.11.41,QUIC,66,Protected Payload (KP0)
951,51.838068,100.64.11.41,8.8.4.4,QUIC,73,"Protected Payload (KP0), DCID=f361762425b69571"
952,51.840332,8.8.4.4,100.64.11.41,QUIC,64,Protected Payload (KP0)
953,51.840537,100.64.11.41,8.8.4.4,QUIC,75,"Protected Payload (KP0), DCID=f361762425b69571"
954,51.842855,100.64.11.41,18.154.144.7,TCP,54,61671  >  443 [ACK] Seq=574 Ack=986 Win=513 Len=0
955,51.867282,18.154.144.7,100.64.11.41,TLSv1.2,929,Application Data
956,51.867282,18.154.144.7,100.64.11.41,TLSv1.2,85,Application Data
957,51.867371,100.64.11.41,18.154.144.7,TCP,54,61671  >  443 [ACK] Seq=574 Ack=1892 Win=517 Len=0
958,51.868724,100.64.11.41,18.154.144.7,TLSv1.2,89,Application Data
959,51.917874,100.64.13.221,224.0.0.251,MDNS,223,"Standard query 0x0000 PTR _rdlink._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Davidâ\200\231s iphone._rdlink._tcp.local PTR Vanessaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Alexiaâ\200\231s iPad._companion-link._tcp.local"
